"date","amount","category","currency","company","source"
"1986-03-13","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-13","0.0923707","Close Price","USD","AAPL.US","stooq.com"
"1986-03-14","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-14","0.0974581","Close Price","USD","AAPL.US","stooq.com"
"1986-03-17","0.0971633","Close Price","USD","AAPL.US","stooq.com"
"1986-03-17","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-18","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-18","0.100484","Close Price","USD","AAPL.US","stooq.com"
"1986-03-19","0.0992653","Close Price","USD","AAPL.US","stooq.com"
"1986-03-19","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-20","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-20","0.105571","Close Price","USD","AAPL.US","stooq.com"
"1986-03-21","0.103173","Close Price","USD","AAPL.US","stooq.com"
"1986-03-21","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-03-24","0.0998857","Close Price","USD","AAPL.US","stooq.com"
"1986-03-24","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-03-25","0.104363","Close Price","USD","AAPL.US","stooq.com"
"1986-03-25","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-03-26","0.105571","Close Price","USD","AAPL.US","stooq.com"
"1986-03-26","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-03-27","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-27","0.105571","Close Price","USD","AAPL.US","stooq.com"
"1986-03-31","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-03-31","0.105571","Close Price","USD","AAPL.US","stooq.com"
"1986-04-01","0.101955","Close Price","USD","AAPL.US","stooq.com"
"1986-04-01","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-04-02","0.101955","Close Price","USD","AAPL.US","stooq.com"
"1986-04-02","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-03","0.101071","Close Price","USD","AAPL.US","stooq.com"
"1986-04-03","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-04","0.0998857","Close Price","USD","AAPL.US","stooq.com"
"1986-04-04","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-07","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-04-07","0.101955","Close Price","USD","AAPL.US","stooq.com"
"1986-04-08","0.103173","Close Price","USD","AAPL.US","stooq.com"
"1986-04-08","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-09","0.101368","Close Price","USD","AAPL.US","stooq.com"
"1986-04-09","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-10","0.101955","Close Price","USD","AAPL.US","stooq.com"
"1986-04-10","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-11","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-11","0.101071","Close Price","USD","AAPL.US","stooq.com"
"1986-04-14","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-14","0.100484","Close Price","USD","AAPL.US","stooq.com"
"1986-04-15","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-15","0.102271","Close Price","USD","AAPL.US","stooq.com"
"1986-04-16","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-16","0.105571","Close Price","USD","AAPL.US","stooq.com"
"1986-04-17","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-17","0.108567","Close Price","USD","AAPL.US","stooq.com"
"1986-04-18","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-18","0.111267","Close Price","USD","AAPL.US","stooq.com"
"1986-04-21","0.113665","Close Price","USD","AAPL.US","stooq.com"
"1986-04-21","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-22","0.111846","Close Price","USD","AAPL.US","stooq.com"
"1986-04-22","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-23","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-04-23","0.11066","Close Price","USD","AAPL.US","stooq.com"
"1986-04-24","0.117259","Close Price","USD","AAPL.US","stooq.com"
"1986-04-24","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-04-25","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-04-25","0.120548","Close Price","USD","AAPL.US","stooq.com"
"1986-04-28","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-04-28","0.119675","Close Price","USD","AAPL.US","stooq.com"
"1986-04-29","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-04-29","0.116933","Close Price","USD","AAPL.US","stooq.com"
"1986-04-30","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-04-30","0.113095","Close Price","USD","AAPL.US","stooq.com"
"1986-05-01","0.113095","Close Price","USD","AAPL.US","stooq.com"
"1986-05-01","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-02","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-02","0.113986","Close Price","USD","AAPL.US","stooq.com"
"1986-05-05","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-05","0.119998","Close Price","USD","AAPL.US","stooq.com"
"1986-05-06","0.121972","Close Price","USD","AAPL.US","stooq.com"
"1986-05-06","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-07","0.1176","Close Price","USD","AAPL.US","stooq.com"
"1986-05-07","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-08","0.123603","Close Price","USD","AAPL.US","stooq.com"
"1986-05-08","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-09","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-09","0.124821","Close Price","USD","AAPL.US","stooq.com"
"1986-05-12","0.136165","Close Price","USD","AAPL.US","stooq.com"
"1986-05-12","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-13","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-05-13","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-14","0.137648","Close Price","USD","AAPL.US","stooq.com"
"1986-05-14","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-15","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-15","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-05-16","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-05-16","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-19","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-19","0.13314","Close Price","USD","AAPL.US","stooq.com"
"1986-05-20","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-20","0.132284","Close Price","USD","AAPL.US","stooq.com"
"1986-05-21","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-21","0.138254","Close Price","USD","AAPL.US","stooq.com"
"1986-05-22","0.13739","Close Price","USD","AAPL.US","stooq.com"
"1986-05-22","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-23","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-23","0.138254","Close Price","USD","AAPL.US","stooq.com"
"1986-05-27","0.137648","Close Price","USD","AAPL.US","stooq.com"
"1986-05-27","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-28","0.139209","Close Price","USD","AAPL.US","stooq.com"
"1986-05-28","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-05-29","0.138254","Close Price","USD","AAPL.US","stooq.com"
"1986-05-29","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-05-30","0.138254","Close Price","USD","AAPL.US","stooq.com"
"1986-05-30","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-06-02","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-06-02","0.138864","Close Price","USD","AAPL.US","stooq.com"
"1986-06-03","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-06-03","0.141488","Close Price","USD","AAPL.US","stooq.com"
"1986-06-04","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-06-04","0.144865","Close Price","USD","AAPL.US","stooq.com"
"1986-06-05","0.145201","Close Price","USD","AAPL.US","stooq.com"
"1986-06-05","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-06-06","0.14127","Close Price","USD","AAPL.US","stooq.com"
"1986-06-06","0.0845253","Close Price","USD","MSFT.US","stooq.com"
"1986-06-09","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-09","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-06-10","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-06-10","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-11","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-11","0.134996","Close Price","USD","AAPL.US","stooq.com"
"1986-06-12","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-06-12","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-13","0.136165","Close Price","USD","AAPL.US","stooq.com"
"1986-06-13","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-16","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-16","0.134024","Close Price","USD","AAPL.US","stooq.com"
"1986-06-17","0.127993","Close Price","USD","AAPL.US","stooq.com"
"1986-06-17","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-18","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-18","0.127993","Close Price","USD","AAPL.US","stooq.com"
"1986-06-19","0.131066","Close Price","USD","AAPL.US","stooq.com"
"1986-06-19","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-20","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-06-20","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-23","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-23","0.129848","Close Price","USD","AAPL.US","stooq.com"
"1986-06-24","0.130173","Close Price","USD","AAPL.US","stooq.com"
"1986-06-24","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-25","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-25","0.134024","Close Price","USD","AAPL.US","stooq.com"
"1986-06-26","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-06-26","0.135586","Close Price","USD","AAPL.US","stooq.com"
"1986-06-27","0.134024","Close Price","USD","AAPL.US","stooq.com"
"1986-06-27","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-06-30","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-06-30","0.134024","Close Price","USD","AAPL.US","stooq.com"
"1986-07-01","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-01","0.132284","Close Price","USD","AAPL.US","stooq.com"
"1986-07-02","0.134996","Close Price","USD","AAPL.US","stooq.com"
"1986-07-02","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-03","0.140632","Close Price","USD","AAPL.US","stooq.com"
"1986-07-03","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-07","0.13314","Close Price","USD","AAPL.US","stooq.com"
"1986-07-07","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-08","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-08","0.127993","Close Price","USD","AAPL.US","stooq.com"
"1986-07-09","0.129584","Close Price","USD","AAPL.US","stooq.com"
"1986-07-09","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-10","0.132284","Close Price","USD","AAPL.US","stooq.com"
"1986-07-10","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-07-11","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-11","0.138864","Close Price","USD","AAPL.US","stooq.com"
"1986-07-14","0.135586","Close Price","USD","AAPL.US","stooq.com"
"1986-07-14","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-15","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-15","0.130173","Close Price","USD","AAPL.US","stooq.com"
"1986-07-16","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-16","0.125115","Close Price","USD","AAPL.US","stooq.com"
"1986-07-17","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-17","0.120548","Close Price","USD","AAPL.US","stooq.com"
"1986-07-18","0.118771","Close Price","USD","AAPL.US","stooq.com"
"1986-07-18","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-21","0.125115","Close Price","USD","AAPL.US","stooq.com"
"1986-07-21","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-22","0.129584","Close Price","USD","AAPL.US","stooq.com"
"1986-07-22","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-23","0.127403","Close Price","USD","AAPL.US","stooq.com"
"1986-07-23","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-24","0.123877","Close Price","USD","AAPL.US","stooq.com"
"1986-07-24","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-25","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-25","0.127128","Close Price","USD","AAPL.US","stooq.com"
"1986-07-28","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-07-28","0.121138","Close Price","USD","AAPL.US","stooq.com"
"1986-07-29","0.116933","Close Price","USD","AAPL.US","stooq.com"
"1986-07-29","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-30","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-07-30","0.113986","Close Price","USD","AAPL.US","stooq.com"
"1986-07-31","0.116933","Close Price","USD","AAPL.US","stooq.com"
"1986-07-31","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-01","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-01","0.117259","Close Price","USD","AAPL.US","stooq.com"
"1986-08-04","0.1176","Close Price","USD","AAPL.US","stooq.com"
"1986-08-04","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-05","0.119998","Close Price","USD","AAPL.US","stooq.com"
"1986-08-05","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-06","0.116364","Close Price","USD","AAPL.US","stooq.com"
"1986-08-06","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-07","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-07","0.118771","Close Price","USD","AAPL.US","stooq.com"
"1986-08-08","0.118182","Close Price","USD","AAPL.US","stooq.com"
"1986-08-08","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-11","0.125115","Close Price","USD","AAPL.US","stooq.com"
"1986-08-11","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-12","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-12","0.127993","Close Price","USD","AAPL.US","stooq.com"
"1986-08-13","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-08-13","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-14","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-08-14","0.13467","Close Price","USD","AAPL.US","stooq.com"
"1986-08-15","0.133726","Close Price","USD","AAPL.US","stooq.com"
"1986-08-15","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-08-18","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-18","0.132284","Close Price","USD","AAPL.US","stooq.com"
"1986-08-19","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-19","0.132284","Close Price","USD","AAPL.US","stooq.com"
"1986-08-20","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-20","0.135586","Close Price","USD","AAPL.US","stooq.com"
"1986-08-21","0.133726","Close Price","USD","AAPL.US","stooq.com"
"1986-08-21","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-22","0.135586","Close Price","USD","AAPL.US","stooq.com"
"1986-08-22","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-25","0.136165","Close Price","USD","AAPL.US","stooq.com"
"1986-08-25","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-26","0.137048","Close Price","USD","AAPL.US","stooq.com"
"1986-08-26","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-27","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-27","0.138254","Close Price","USD","AAPL.US","stooq.com"
"1986-08-28","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-28","0.14127","Close Price","USD","AAPL.US","stooq.com"
"1986-08-29","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-08-29","0.138254","Close Price","USD","AAPL.US","stooq.com"
"1986-09-02","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-02","0.129848","Close Price","USD","AAPL.US","stooq.com"
"1986-09-03","0.129848","Close Price","USD","AAPL.US","stooq.com"
"1986-09-03","0.0615709","Close Price","USD","MSFT.US","stooq.com"
"1986-09-04","0.132541","Close Price","USD","AAPL.US","stooq.com"
"1986-09-04","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-05","0.131382","Close Price","USD","AAPL.US","stooq.com"
"1986-09-05","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-09-08","0.129848","Close Price","USD","AAPL.US","stooq.com"
"1986-09-08","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-09","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-09-09","0.133726","Close Price","USD","AAPL.US","stooq.com"
"1986-09-10","0.131066","Close Price","USD","AAPL.US","stooq.com"
"1986-09-10","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-11","0.121972","Close Price","USD","AAPL.US","stooq.com"
"1986-09-11","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-12","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-12","0.118771","Close Price","USD","AAPL.US","stooq.com"
"1986-09-15","0.123877","Close Price","USD","AAPL.US","stooq.com"
"1986-09-15","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-16","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-16","0.130173","Close Price","USD","AAPL.US","stooq.com"
"1986-09-17","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-17","0.127993","Close Price","USD","AAPL.US","stooq.com"
"1986-09-18","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-18","0.127128","Close Price","USD","AAPL.US","stooq.com"
"1986-09-19","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-19","0.125654","Close Price","USD","AAPL.US","stooq.com"
"1986-09-22","0.131626","Close Price","USD","AAPL.US","stooq.com"
"1986-09-22","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-23","0.134996","Close Price","USD","AAPL.US","stooq.com"
"1986-09-23","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-24","0.131382","Close Price","USD","AAPL.US","stooq.com"
"1986-09-24","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-25","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-25","0.128984","Close Price","USD","AAPL.US","stooq.com"
"1986-09-26","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-26","0.127993","Close Price","USD","AAPL.US","stooq.com"
"1986-09-29","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-29","0.121413","Close Price","USD","AAPL.US","stooq.com"
"1986-09-30","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-09-30","0.125115","Close Price","USD","AAPL.US","stooq.com"
"1986-10-01","0.127403","Close Price","USD","AAPL.US","stooq.com"
"1986-10-01","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-10-02","0.127403","Close Price","USD","AAPL.US","stooq.com"
"1986-10-02","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-10-03","0.069028","Close Price","USD","MSFT.US","stooq.com"
"1986-10-03","0.126276","Close Price","USD","AAPL.US","stooq.com"
"1986-10-06","0.127403","Close Price","USD","AAPL.US","stooq.com"
"1986-10-06","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-10-07","0.123603","Close Price","USD","AAPL.US","stooq.com"
"1986-10-07","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-10-08","0.0768932","Close Price","USD","MSFT.US","stooq.com"
"1986-10-08","0.122316","Close Price","USD","AAPL.US","stooq.com"
"1986-10-09","0.123603","Close Price","USD","AAPL.US","stooq.com"
"1986-10-09","0.0768932","Close Price","USD","MSFT.US","stooq.com"
